경도,위도
127.063196763448,37.6152771850663
127.073768064588,37.6122185011823
127.065185948121,37.6155860430148
127.05070802446501,37.6048930049404
127.07595164036199,37.6121558488066
127.033624161529,37.6116204905392
127.033465338143,37.611036694777205
127.03348801711901,37.6110979556023
127.04125610735399,37.600391735735606
127.038793754331,37.6125415170418
127.035325468223,37.616758331591704
127.04097859174101,37.6147067553901
127.04603032923401,37.6150364568022
127.049889470081,37.6103245189614
127.052494912276,37.611098239383104
127.052929648151,37.617245490144796
127.05328068363701,37.6171164908734
127.06496125041001,37.6163889474356
127.064693120867,37.6167467870261
127.052591191035,37.620761295948704
127.03607136954099,37.6250534986159
127.063496019186,37.6155581327842
127.062621666905,37.6156162632563
