경도,위도
127.1255610915274,37.537788687611155
127.12825428988899,37.533344763860995
127.133292913041,37.53871364924621
127.129858369319,37.531246382553604
127.13221428650101,37.54301443023589
127.134119875695,37.5405255237704
127.13334701567699,37.53287781106
127.133713831478,37.528578721548904
127.15594384968071,37.55361666788229
127.142685034499,37.5510283345265
127.1436541569828,37.53827172282879
127.13665977465608,37.54468162287165
127.149457737265,37.5293284007533
127.13664508072264,37.5446906498624
127.13327934493203,37.53871907055761
